State,City,Property_Type,BHK,Size_in_SqFt,Year_Built,Furnished_Status,Floor_No,Total_Floors,Nearby_Schools,Nearby_Hospitals,Public_Transport_Accessibility,Parking_Space,Security,Amenities_Score,Facing,Owner_Type,Availability_Status,Age_of_Property,Price_INR,Price_Lakhs
maharashtra,pune,apartment,3,1357,2007,semi_furnished,5,14,6,3,poor,yes,no,9,north_east,owner,ready,17,12521271.506512024,125.21271506512024
maharashtra,nagpur,apartment,4,2133,2010,unfurnished,14,15,9,6,average,yes,no,6,north_west,broker,under_construction,14,17832479.85557597,178.3247985557597
maharashtra,aurangabad,apartment,3,1951,1990,unfurnished,16,17,7,2,good,no,no,9,west,broker,ready,34,9436947.787641797,94.36947787641797
maharashtra,mumbai,independent_house,3,1733,2006,semi_furnished,14,15,13,5,good,no,no,1,south_east,owner,ready,18,20002898.172298033,200.02898172298032
maharashtra,mumbai,independent_house,5,1264,1997,semi_furnished,17,25,9,9,poor,yes,high,1,west,owner,under_construction,27,14787472.186226372,147.87472186226373
maharashtra,nashik,independent_house,3,1686,2018,semi_furnished,13,14,12,5,poor,no,basic,2,south,owner,ready,6,18258940.698613923,182.58940698613924
maharashtra,pune,independent_house,2,459,2009,fully_furnished,19,28,7,3,average,yes,basic,9,north,owner,under_construction,15,9933287.387527104,99.33287387527105
maharashtra,aurangabad,apartment,3,921,1994,semi_furnished,9,31,1,5,good,yes,no,5,north_east,owner,ready,30,5889169.698886185,58.89169698886185
maharashtra,nagpur,apartment,3,708,1999,unfurnished,12,27,9,6,excellent,yes,basic,3,south,owner,under_construction,25,5587550.976362535,55.875509763625345
maharashtra,pune,apartment,1,1943,1995,unfurnished,24,36,14,9,good,yes,basic,5,south,broker,under_construction,29,13496993.489334706,134.96993489334707
maharashtra,nagpur,apartment,2,1805,1996,semi_furnished,15,16,4,6,good,yes,basic,1,north_west,owner,under_construction,28,7403168.682626661,74.03168682626661
maharashtra,nashik,duplex,3,2788,2016,unfurnished,0,35,2,2,excellent,yes,basic,9,north_west,owner,ready,8,34858160.82550518,348.58160825505183
maharashtra,nashik,villa,2,2025,2010,unfurnished,12,13,10,5,average,yes,high,8,south_east,builder,under_construction,14,18847203.56178559,188.4720356178559
maharashtra,mumbai,apartment,3,1972,2013,semi_furnished,20,21,9,9,poor,yes,basic,8,east,broker,ready,11,30360477.639717482,303.6047763971748
maharashtra,aurangabad,apartment,2,2401,2018,semi_furnished,19,20,10,1,poor,no,no,3,south_east,owner,ready,6,12568483.083317988,125.68483083317987
maharashtra,nagpur,apartment,5,1299,2016,fully_furnished,7,8,12,8,average,yes,basic,9,north_east,owner,under_construction,8,28248618.600456383,282.4861860045638
maharashtra,pune,apartment,2,1507,1991,semi_furnished,15,20,5,5,good,yes,basic,2,north_east,builder,ready,33,9490915.756205311,94.90915756205311
maharashtra,nashik,apartment,1,3705,2014,fully_furnished,12,32,2,7,average,yes,high,5,north,builder,under_construction,10,22557583.167946886,225.57583167946888
maharashtra,mumbai,independent_house,2,1161,1991,fully_furnished,5,6,9,4,average,yes,basic,2,north_east,owner,ready,33,10224307.32514376,102.24307325143761
maharashtra,mumbai,villa,3,639,2007,semi_furnished,13,14,13,4,poor,yes,basic,3,south,owner,under_construction,17,15152736.368425688,151.52736368425687
maharashtra,nagpur,independent_house,2,3575,1996,unfurnished,7,34,13,8,excellent,yes,high,4,south,owner,ready,28,23565149.55827748,235.6514955827748
maharashtra,nashik,apartment,2,624,1993,unfurnished,28,36,7,9,good,yes,basic,2,south_east,builder,ready,31,3585742.8736219383,35.85742873621938
maharashtra,aurangabad,apartment,3,678,1999,semi_furnished,11,12,13,1,good,yes,basic,4,east,builder,under_construction,25,4175873.4273928218,41.75873427392822
maharashtra,nashik,independent_house,2,1816,2017,fully_furnished,20,34,7,6,good,yes,no,7,south_west,broker,under_construction,7,26896913.2039385,268.969132039385
maharashtra,nagpur,villa,3,2101,2019,semi_furnished,11,16,1,2,excellent,yes,no,8,west,owner,under_construction,5,29784302.765525773,297.84302765525774
maharashtra,nagpur,villa,3,2876,2013,unfurnished,23,35,5,3,good,yes,no,8,north,broker,under_construction,11,46673291.2028098,466.73291202809804
maharashtra,nashik,duplex,3,801,2005,semi_furnished,12,13,4,9,good,yes,basic,5,north_west,owner,under_construction,19,10341331.982368495,103.41331982368496
maharashtra,nagpur,independent_house,2,2493,2022,fully_furnished,12,27,5,7,average,no,basic,7,north,owner,ready,2,30925636.17193718,309.2563617193718
maharashtra,nashik,independent_house,3,2961,1999,unfurnished,17,30,7,3,good,yes,no,1,west,broker,ready,25,16611410.202810496,166.11410202810495
maharashtra,pune,apartment,2,3647,2010,unfurnished,24,33,14,5,good,no,basic,0,south_west,broker,ready,14,27724987.398535956,277.24987398535956
maharashtra,nashik,independent_house,4,3471,2016,unfurnished,29,36,6,6,poor,no,no,0,south,builder,ready,8,30041354.758650012,300.4135475865001
maharashtra,nashik,apartment,4,2207,2010,fully_furnished,12,32,7,6,good,yes,basic,0,south_west,broker,ready,14,19528345.61939232,195.2834561939232
maharashtra,nagpur,apartment,2,1789,2016,fully_furnished,13,14,4,9,poor,yes,basic,8,north,owner,under_construction,8,13653201.872319646,136.53201872319647
maharashtra,nagpur,independent_house,1,1596,2021,semi_furnished,18,20,1,1,poor,yes,basic,7,north_east,owner,ready,3,9247860.60230675,92.4786060230675
maharashtra,mumbai,apartment,2,703,1994,fully_furnished,26,27,7,2,average,yes,no,1,north_east,broker,under_construction,30,4510642.937705384,45.106429377053836
maharashtra,mumbai,apartment,2,2599,2011,semi_furnished,5,33,1,7,excellent,yes,high,2,north_west,owner,ready,13,20862613.37587348,208.6261337587348
maharashtra,pune,apartment,3,2798,1999,semi_furnished,11,32,6,4,good,no,basic,4,south_west,owner,ready,25,28093334.820340514,280.93334820340516
maharashtra,mumbai,apartment,3,1104,2023,semi_furnished,5,29,1,6,excellent,yes,high,9,east,broker,under_construction,1,19257989.472247884,192.57989472247883
maharashtra,nashik,apartment,2,491,1995,unfurnished,18,36,13,9,poor,no,high,6,east,builder,ready,29,2981476.6990315714,29.814766990315714
maharashtra,nagpur,apartment,3,3632,2003,fully_furnished,6,7,10,9,good,yes,basic,8,north_west,owner,ready,21,33188583.483695604,331.88583483695606
maharashtra,mumbai,apartment,4,2553,2008,unfurnished,15,22,2,4,good,yes,no,5,north,owner,ready,16,23538989.98521944,235.38989985219442
maharashtra,mumbai,apartment,3,3188,2021,fully_furnished,13,25,13,7,average,yes,high,4,west,broker,ready,3,55713475.35313382,557.1347535313382
maharashtra,pune,duplex,2,1526,2009,fully_furnished,10,11,3,3,excellent,yes,high,0,north_west,owner,ready,15,20876385.549992,208.76385549992
maharashtra,pune,apartment,3,2579,2010,fully_furnished,2,3,3,3,average,no,basic,5,south,owner,ready,14,29346004.08279259,293.4600408279259
maharashtra,nashik,apartment,3,3216,2004,unfurnished,4,5,12,4,average,yes,no,3,north_west,owner,ready,20,19820212.95939003,198.20212959390028
maharashtra,nagpur,independent_house,4,1712,2006,fully_furnished,15,33,10,5,good,no,basic,1,west,owner,ready,18,19176800.448379792,191.7680044837979
maharashtra,pune,villa,2,857,2013,unfurnished,8,9,13,9,average,yes,no,5,south_west,owner,ready,11,15514298.69948483,155.14298699484831
maharashtra,mumbai,independent_house,2,1298,2010,semi_furnished,10,11,7,2,poor,yes,basic,2,south,builder,ready,14,13533889.953896044,135.33889953896045
maharashtra,nagpur,apartment,3,3572,2004,semi_furnished,2,3,9,1,good,yes,high,7,west,broker,ready,20,28734122.261842255,287.34122261842253
maharashtra,nagpur,independent_house,3,2236,2000,unfurnished,7,8,2,1,good,yes,basic,2,west,broker,ready,24,12074520.857841635,120.74520857841635
maharashtra,mumbai,independent_house,3,3492,2019,unfurnished,15,36,5,1,average,yes,basic,3,south,owner,ready,5,33159492.098492503,331.594920984925
maharashtra,pune,independent_house,1,648,2007,semi_furnished,8,9,6,9,average,yes,high,8,west,broker,ready,17,8102983.266903098,81.02983266903098
maharashtra,mumbai,independent_house,3,2639,2017,fully_furnished,14,36,8,7,poor,yes,no,2,east,broker,under_construction,7,36996488.08367953,369.96488083679526
maharashtra,nagpur,villa,1,3032,2002,semi_furnished,25,33,6,2,good,yes,no,1,south_east,owner,ready,22,20127511.134636182,201.27511134636183
maharashtra,aurangabad,villa,2,3784,1999,fully_furnished,17,23,11,6,excellent,yes,basic,6,south_west,owner,ready,25,47978836.51355736,479.7883651355736
maharashtra,aurangabad,independent_house,3,567,2001,unfurnished,2,3,14,6,average,no,high,4,south_west,owner,ready,23,6712066.611949282,67.12066611949282
maharashtra,nashik,apartment,2,1997,2015,semi_furnished,15,16,6,4,average,no,basic,5,north_west,owner,ready,9,12572599.672606621,125.72599672606621
maharashtra,mumbai,independent_house,2,2618,2008,fully_furnished,7,8,11,1,average,no,basic,8,south_west,builder,ready,16,37133069.42417576,371.3306942417576
maharashtra,mumbai,villa,3,1639,2012,semi_furnished,0,1,11,5,good,yes,basic,0,east,owner,under_construction,12,36201717.924015015,362.01717924015014
maharashtra,nashik,apartment,3,1932,2016,semi_furnished,4,24,6,8,excellent,no,no,7,north_east,owner,under_construction,8,24692103.375734374,246.92103375734374
maharashtra,nashik,duplex,1,1597,2005,unfurnished,1,29,4,1,poor,no,basic,2,east,broker,ready,19,5038982.503525465,50.389825035254646
maharashtra,nashik,apartment,3,2391,1996,fully_furnished,12,13,7,1,poor,no,basic,8,north,broker,ready,28,14368394.07484312,143.6839407484312
maharashtra,nagpur,apartment,1,2983,2002,fully_furnished,1,2,13,2,poor,yes,basic,0,south,broker,ready,22,9271223.062091809,92.71223062091809
maharashtra,mumbai,villa,2,807,2001,semi_furnished,10,33,13,7,average,no,no,8,south_east,owner,ready,23,13253579.412529709,132.5357941252971
maharashtra,nagpur,apartment,2,900,2016,semi_furnished,13,14,6,8,good,yes,basic,6,south,broker,ready,8,9765907.16124699,97.6590716124699
maharashtra,nashik,apartment,1,1561,2022,fully_furnished,9,10,1,7,average,no,no,6,south_east,owner,under_construction,2,9098802.653852126,90.98802653852125
maharashtra,mumbai,apartment,6,498,2020,semi_furnished,1,4,7,4,excellent,yes,basic,1,north,owner,ready,4,15713543.72505365,157.13543725053648
maharashtra,nagpur,apartment,2,3283,2000,fully_furnished,15,16,13,1,poor,yes,no,4,south,broker,ready,24,13991080.699739838,139.91080699739837
maharashtra,nagpur,apartment,3,3528,2006,semi_furnished,6,33,1,9,good,yes,no,7,south_east,owner,ready,18,29735115.42173961,297.35115421739613
maharashtra,nashik,apartment,4,2694,1991,semi_furnished,12,13,6,9,average,no,high,0,west,owner,ready,33,10264842.474743526,102.64842474743527
maharashtra,mumbai,apartment,6,3131,1992,semi_furnished,0,5,11,6,average,yes,basic,0,south_west,broker,ready,32,27846436.005568087,278.46436005568086
maharashtra,nashik,duplex,2,1112,2023,unfurnished,7,8,2,1,good,yes,basic,9,east,owner,ready,1,10303468.579760522,103.03468579760522
maharashtra,mumbai,duplex,4,506,2021,unfurnished,2,8,11,8,average,yes,high,5,east,owner,under_construction,3,12600266.159089943,126.00266159089944
maharashtra,aurangabad,apartment,5,1471,2013,semi_furnished,17,31,5,5,good,yes,basic,6,south,broker,under_construction,11,18602123.443786323,186.02123443786323
maharashtra,pune,independent_house,2,3292,2013,fully_furnished,3,21,1,7,excellent,no,basic,5,south,broker,ready,11,52403725.71724782,524.0372571724782
maharashtra,pune,apartment,2,3757,2002,semi_furnished,9,10,11,9,average,yes,no,3,east,broker,under_construction,22,34899162.16395223,348.9916216395223
maharashtra,pune,apartment,1,445,2011,fully_furnished,20,21,7,5,average,yes,no,3,south_east,builder,under_construction,13,4998406.128735235,49.98406128735235
maharashtra,nashik,apartment,3,2843,2008,semi_furnished,10,11,13,6,excellent,no,basic,0,north_west,owner,ready,16,18186426.710953236,181.86426710953236
maharashtra,aurangabad,duplex,3,3591,2019,fully_furnished,16,24,13,5,average,yes,basic,0,south_west,owner,ready,5,46665968.15776484,466.65968157764837
maharashtra,mumbai,duplex,2,3531,2010,fully_furnished,4,28,1,2,excellent,yes,no,6,east,owner,ready,14,39909947.16828609,399.09947168286095
maharashtra,nagpur,apartment,3,1570,2012,fully_furnished,6,31,14,1,good,yes,basic,6,south_east,owner,under_construction,12,16812289.726722572,168.1228972672257
maharashtra,mumbai,apartment,1,3063,2005,semi_furnished,11,12,12,7,poor,yes,basic,0,north_west,owner,ready,19,14215521.14097471,142.1552114097471
maharashtra,nagpur,apartment,4,2003,1996,fully_furnished,8,24,10,3,average,yes,basic,3,north_east,owner,ready,28,14676666.313139657,146.76666313139657
maharashtra,mumbai,independent_house,1,1349,2009,semi_furnished,3,28,7,8,average,yes,basic,6,north_west,broker,ready,15,13143311.879900746,131.43311879900747
maharashtra,aurangabad,independent_house,3,3968,2003,semi_furnished,17,18,8,3,average,no,high,0,west,owner,ready,21,28713539.316547118,287.13539316547116
maharashtra,nagpur,apartment,1,3121,2015,fully_furnished,8,33,4,8,good,yes,basic,9,north_west,owner,ready,9,19580760.427297406,195.80760427297406
maharashtra,nashik,villa,2,1541,2011,unfurnished,14,15,3,1,poor,yes,basic,6,south,broker,ready,13,13559743.65675332,135.5974365675332
maharashtra,mumbai,apartment,3,2684,2015,semi_furnished,9,28,12,5,good,yes,basic,5,north_east,owner,under_construction,9,39537578.646203764,395.37578646203764
maharashtra,mumbai,duplex,2,3689,2001,fully_furnished,26,28,1,2,good,yes,no,2,south_east,owner,under_construction,23,37011799.105438,370.11799105438
maharashtra,nagpur,independent_house,3,3595,2020,unfurnished,11,12,7,5,good,no,high,4,south_east,broker,under_construction,4,41961521.05526276,419.6152105526276
maharashtra,nashik,apartment,4,1028,1993,fully_furnished,22,23,2,4,good,yes,high,0,east,broker,under_construction,31,7025732.480638892,70.25732480638892
maharashtra,nashik,villa,1,3734,2016,semi_furnished,11,30,4,6,average,yes,no,9,west,builder,ready,8,41745430.20288705,417.45430202887053
maharashtra,aurangabad,villa,4,2617,1998,fully_furnished,9,24,4,5,excellent,no,basic,6,north,builder,ready,26,46674030.50710126,466.7403050710126
maharashtra,nashik,apartment,1,2131,2001,semi_furnished,8,9,8,2,poor,yes,basic,8,north_west,owner,ready,23,8018027.881384113,80.18027881384113
maharashtra,nashik,apartment,1,3268,2018,semi_furnished,12,13,2,2,good,yes,no,6,north_west,owner,ready,6,13068494.095440904,130.68494095440903
maharashtra,nashik,duplex,1,2839,2017,semi_furnished,19,20,3,6,average,no,no,0,south_east,broker,under_construction,7,13184971.783751182,131.84971783751183
maharashtra,pune,apartment,6,3621,2005,fully_furnished,16,19,1,3,poor,yes,basic,3,south_east,owner,ready,19,38920966.47437865,389.2096647437865
maharashtra,aurangabad,apartment,2,3717,1997,unfurnished,3,4,7,6,good,no,no,4,south_east,owner,under_construction,27,13673312.54619744,136.7331254619744
maharashtra,mumbai,apartment,4,900,2002,semi_furnished,25,26,8,1,excellent,no,no,5,north_west,broker,ready,22,14795422.718119897,147.95422718119897
maharashtra,nagpur,villa,6,2217,2003,unfurnished,17,18,2,4,poor,no,basic,1,north_east,owner,ready,21,22523017.724452738,225.23017724452737
maharashtra,mumbai,villa,2,3662,2004,fully_furnished,14,33,11,8,good,no,basic,4,south_east,owner,under_construction,20,70117942.07223438,701.1794207223438
maharashtra,aurangabad,duplex,3,2621,1998,unfurnished,4,20,2,4,good,yes,basic,4,north_west,builder,ready,26,19472402.55962046,194.7240255962046
maharashtra,nagpur,independent_house,3,992,2021,unfurnished,10,21,1,9,average,no,basic,8,south_west,owner,ready,3,10384660.582626682,103.84660582626682
maharashtra,aurangabad,apartment,2,571,2011,fully_furnished,22,23,1,3,average,yes,high,2,south_east,broker,ready,13,4043476.8772022957,40.434768772022956
maharashtra,nashik,independent_house,2,1357,2014,semi_furnished,10,11,4,9,excellent,no,basic,8,south_east,broker,under_construction,10,14595315.03488359,145.9531503488359
maharashtra,nagpur,villa,2,3123,2015,unfurnished,5,6,4,3,good,yes,no,8,north,owner,ready,9,32243907.19249856,322.4390719249856
maharashtra,nashik,apartment,3,1208,2018,semi_furnished,5,6,8,7,excellent,yes,basic,6,north_east,owner,under_construction,6,17387578.98535534,173.87578985355339
maharashtra,mumbai,apartment,3,1022,2007,unfurnished,9,37,13,6,average,yes,no,8,east,owner,ready,17,14757236.264991444,147.57236264991442
maharashtra,mumbai,apartment,2,1118,2009,fully_furnished,10,11,5,8,average,yes,basic,2,south_west,broker,ready,15,10105251.005621785,101.05251005621786
maharashtra,nagpur,independent_house,2,2785,2022,semi_furnished,2,36,4,1,excellent,no,no,8,north_east,owner,ready,2,33640394.29237378,336.40394292373776
maharashtra,nagpur,villa,4,1834,2009,unfurnished,7,8,9,9,average,no,basic,9,south_east,builder,ready,15,30410771.966007806,304.1077196600781
maharashtra,aurangabad,independent_house,1,3541,1992,semi_furnished,2,24,11,7,average,yes,no,6,south_west,owner,ready,32,14072883.368315067,140.72883368315067
maharashtra,aurangabad,duplex,3,3569,2023,unfurnished,0,10,6,9,good,no,no,1,north_east,broker,ready,1,43877706.035649024,438.77706035649027
maharashtra,nashik,apartment,1,3384,1995,semi_furnished,1,19,12,1,poor,yes,no,7,west,owner,ready,29,9291173.287550474,92.91173287550474
maharashtra,nagpur,duplex,4,1940,2020,semi_furnished,23,24,13,6,average,yes,basic,6,south_west,owner,ready,4,32375845.0993332,323.758450993332
maharashtra,mumbai,villa,4,3656,2021,semi_furnished,4,33,1,4,excellent,no,high,6,north_west,owner,ready,3,101162394.34888925,1011.6239434888925
maharashtra,aurangabad,apartment,2,1836,1998,fully_furnished,22,23,14,6,excellent,yes,basic,9,north_east,broker,under_construction,26,15459272.197050467,154.59272197050467
maharashtra,aurangabad,duplex,1,777,2016,fully_furnished,6,7,7,3,good,yes,basic,0,north,broker,ready,8,6147162.176437728,61.47162176437728
maharashtra,mumbai,apartment,2,3483,2013,unfurnished,4,5,10,7,average,yes,high,1,north_west,broker,ready,11,24580164.518362056,245.80164518362056
maharashtra,aurangabad,villa,2,1832,2011,unfurnished,6,37,12,9,good,no,basic,1,north_west,owner,ready,13,19935666.891311895,199.35666891311894
